experiment_name;document;query_key;csv_column;top_k;window_size;total_doc_chunks;fetched_chunks;coverage_pct;retrieved_chunk_ids;all_cosine_scores;avg_all_cosine;max_all_cosine;hit_cosine_scores;avg_hit_cosine;miss_cosine_scores;avg_miss_cosine;quotes_expected;quotes_found;hit_type;hit_score;reciprocal_rank;precision_at_k;rate_cosine_scores;principal_cosine_scores;outcome_cosine_scores;reasoning_cosine_scores;factors_cosine_scores;call1_chunks;call1_coverage;call2_chunks;call2_coverage;total_chunks;total_coverage
hybrid_weighted_a8_top5_w0;KS_Trnava_32Cob_3_2021_00_dokument.pdf;q3_combined;q3_moderation_quotes;5;0;28;10;39.3;"[""KS_Trnava_32Cob_3_2021_00_dokument.pdf_chunk_21"", ""KS_Trnava_32Cob_3_2021_00_dokument.pdf_chunk_3"", ""KS_Trnava_32Cob_3_2021_00_dokument.pdf_chunk_14"", ""KS_Trnava_32Cob_3_2021_00_dokument.pdf_chunk_19"", ""KS_Trnava_32Cob_3_2021_00_dokument.pdf_chunk_18"", ""KS_Trnava_32Cob_3_2021_00_dokument.pdf_chunk_15"", ""KS_Trnava_32Cob_3_2021_00_dokument.pdf_chunk_21"", ""KS_Trnava_32Cob_3_2021_00_dokument.pdf_chunk_5"", ""KS_Trnava_32Cob_3_2021_00_dokument.pdf_chunk_9"", ""KS_Trnava_32Cob_3_2021_00_dokument.pdf_chunk_20"", ""KS_Trnava_32Cob_3_2021_00_dokument.pdf_chunk_18"", ""KS_Trnava_32Cob_3_2021_00_dokument.pdf_chunk_17"", ""KS_Trnava_32Cob_3_2021_00_dokument.pdf_chunk_21"", ""KS_Trnava_32Cob_3_2021_00_dokument.pdf_chunk_3"", ""KS_Trnava_32Cob_3_2021_00_dokument.pdf_chunk_9""]";[0.01619, 0.016028, 0.015455, 0.015441, 0.01501, 0.015972, 0.015873, 0.015726, 0.015125, 0.014925, 0.016275, 0.016129, 0.015893, 0.015455, 0.015401];0.0157;0.0163;[0.01619];0.0162;[0.016028, 0.015455, 0.015441, 0.01501, 0.015972, 0.015726, 0.015125, 0.014925, 0.016129];0.0155;4;3;PARTIAL;0.75;1.0;0.1;;;[0.01619, 0.016028, 0.015455, 0.015441, 0.01501];[0.015972, 0.015873, 0.015726, 0.015125, 0.014925];[0.016275, 0.016129, 0.015893, 0.015455, 0.015401];;;;;;
hybrid_weighted_a8_top5_w0;KS_Trnava_32Cob_3_2021_00_dokument.pdf;per_call_coverage;;5;0;28;;;;;;;;;;;;;;;;;;;;;;12;64.0;10;39.3;16;87.0
hybrid_weighted_a8_top5_w0;KS_Banská_Bystrica_43CoPv_10_2023_00_dokument.pdf;q1_combined;q1_context_quotes;5;0;52;9;22.1;"[""KS_Bansk\u00e1_Bystrica_43CoPv_10_2023_00_dokument.pdf_chunk_17"", ""KS_Bansk\u00e1_Bystrica_43CoPv_10_2023_00_dokument.pdf_chunk_36"", ""KS_Bansk\u00e1_Bystrica_43CoPv_10_2023_00_dokument.pdf_chunk_6"", ""KS_Bansk\u00e1_Bystrica_43CoPv_10_2023_00_dokument.pdf_chunk_44"", ""KS_Bansk\u00e1_Bystrica_43CoPv_10_2023_00_dokument.pdf_chunk_29"", ""KS_Bansk\u00e1_Bystrica_43CoPv_10_2023_00_dokument.pdf_chunk_47"", ""KS_Bansk\u00e1_Bystrica_43CoPv_10_2023_00_dokument.pdf_chunk_38"", ""KS_Bansk\u00e1_Bystrica_43CoPv_10_2023_00_dokument.pdf_chunk_36"", ""KS_Bansk\u00e1_Bystrica_43CoPv_10_2023_00_dokument.pdf_chunk_17"", ""KS_Bansk\u00e1_Bystrica_43CoPv_10_2023_00_dokument.pdf_chunk_3"", ""KS_Bansk\u00e1_Bystrica_43CoPv_10_2023_00_dokument.pdf_chunk_16"", ""KS_Bansk\u00e1_Bystrica_43CoPv_10_2023_00_dokument.pdf_chunk_47""]";[0.016232, 0.015681, 0.015485, 0.014905, 0.014788, 0.014554, 0.016612, 0.015802, 0.015455, 0.014991, 0.014226, 0.014168];0.0152;0.0166;[0.015485];0.0155;[0.016232, 0.015681, 0.014905, 0.014788, 0.014554, 0.016612, 0.014991, 0.014226];0.0152;3;1;PARTIAL;0.3333;0.25;0.1111;;;;;;;;;;;
hybrid_weighted_a8_top5_w0;KS_Banská_Bystrica_43CoPv_10_2023_00_dokument.pdf;q2_combined;q2_penalty_quotes;5;0;52;9;21.1;"[""KS_Bansk\u00e1_Bystrica_43CoPv_10_2023_00_dokument.pdf_chunk_13"", ""KS_Bansk\u00e1_Bystrica_43CoPv_10_2023_00_dokument.pdf_chunk_29"", ""KS_Bansk\u00e1_Bystrica_43CoPv_10_2023_00_dokument.pdf_chunk_33"", ""KS_Bansk\u00e1_Bystrica_43CoPv_10_2023_00_dokument.pdf_chunk_6"", ""KS_Bansk\u00e1_Bystrica_43CoPv_10_2023_00_dokument.pdf_chunk_46"", ""KS_Bansk\u00e1_Bystrica_43CoPv_10_2023_00_dokument.pdf_chunk_47"", ""KS_Bansk\u00e1_Bystrica_43CoPv_10_2023_00_dokument.pdf_chunk_40"", ""KS_Bansk\u00e1_Bystrica_43CoPv_10_2023_00_dokument.pdf_chunk_13"", ""KS_Bansk\u00e1_Bystrica_43CoPv_10_2023_00_dokument.pdf_chunk_31"", ""KS_Bansk\u00e1_Bystrica_43CoPv_10_2023_00_dokument.pdf_chunk_22""]";[0.016364, 0.016289, 0.015823, 0.015017, 0.014938, 0.016145, 0.015399, 0.014842, 0.014762, 0.013333];0.0153;0.0164;[0.016289];0.0163;[0.016364, 0.015823, 0.015017, 0.014938, 0.016145, 0.015399, 0.014762, 0.013333];0.0152;2;2;PERFECT;1.0;0.5;0.1111;[0.016364, 0.016289, 0.015823, 0.015017, 0.014938];[0.016145, 0.015399, 0.014842, 0.014762, 0.013333];;;;;;;;;
hybrid_weighted_a8_top5_w0;KS_Banská_Bystrica_43CoPv_10_2023_00_dokument.pdf;q3_combined;q3_moderation_quotes;5;0;52;10;25.2;"[""KS_Bansk\u00e1_Bystrica_43CoPv_10_2023_00_dokument.pdf_chunk_13"", ""KS_Bansk\u00e1_Bystrica_43CoPv_10_2023_00_dokument.pdf_chunk_45"", ""KS_Bansk\u00e1_Bystrica_43CoPv_10_2023_00_dokument.pdf_chunk_47"", ""KS_Bansk\u00e1_Bystrica_43CoPv_10_2023_00_dokument.pdf_chunk_18"", ""KS_Bansk\u00e1_Bystrica_43CoPv_10_2023_00_dokument.pdf_chunk_44"", ""KS_Bansk\u00e1_Bystrica_43CoPv_10_2023_00_dokument.pdf_chunk_13"", ""KS_Bansk\u00e1_Bystrica_43CoPv_10_2023_00_dokument.pdf_chunk_31"", ""KS_Bansk\u00e1_Bystrica_43CoPv_10_2023_00_dokument.pdf_chunk_45"", ""KS_Bansk\u00e1_Bystrica_43CoPv_10_2023_00_dokument.pdf_chunk_3"", ""KS_Bansk\u00e1_Bystrica_43CoPv_10_2023_00_dokument.pdf_chunk_43"", ""KS_Bansk\u00e1_Bystrica_43CoPv_10_2023_00_dokument.pdf_chunk_13"", ""KS_Bansk\u00e1_Bystrica_43CoPv_10_2023_00_dokument.pdf_chunk_47"", ""KS_Bansk\u00e1_Bystrica_43CoPv_10_2023_00_dokument.pdf_chunk_46"", ""KS_Bansk\u00e1_Bystrica_43CoPv_10_2023_00_dokument.pdf_chunk_41"", ""KS_Bansk\u00e1_Bystrica_43CoPv_10_2023_00_dokument.pdf_chunk_44""]";[0.016508, 0.01598, 0.015823, 0.015817, 0.015357, 0.016667, 0.015893, 0.01564, 0.015357, 0.014345, 0.016508, 0.016448, 0.015977, 0.015485, 0.015165];0.0158;0.0167;[0.015823];0.0158;[0.016508, 0.01598, 0.015817, 0.015357, 0.015893, 0.015357, 0.014345, 0.015977, 0.015485];0.0156;3;3;PERFECT;1.0;0.2;0.1;;;[0.016508, 0.01598, 0.015823, 0.015817, 0.015357];[0.016667, 0.015893, 0.01564, 0.015357, 0.014345];[0.016508, 0.016448, 0.015977, 0.015485, 0.015165];;;;;;
hybrid_weighted_a8_top5_w0;KS_Banská_Bystrica_43CoPv_10_2023_00_dokument.pdf;per_call_coverage;;5;0;52;;;;;;;;;;;;;;;;;;;;;;15;35.7;10;25.2;19;45.6
hybrid_weighted_a8_top5_w0;KS_Žilina_14Cob_109_2017_00_dokument.pdf;q1_combined;q1_context_quotes;5;0;54;10;27.5;"[""KS_\u017dilina_14Cob_109_2017_00_dokument.pdf_chunk_15"", ""KS_\u017dilina_14Cob_109_2017_00_dokument.pdf_chunk_40"", ""KS_\u017dilina_14Cob_109_2017_00_dokument.pdf_chunk_34"", ""KS_\u017dilina_14Cob_109_2017_00_dokument.pdf_chunk_10"", ""KS_\u017dilina_14Cob_109_2017_00_dokument.pdf_chunk_9"", ""KS_\u017dilina_14Cob_109_2017_00_dokument.pdf_chunk_19"", ""KS_\u017dilina_14Cob_109_2017_00_dokument.pdf_chunk_40"", ""KS_\u017dilina_14Cob_109_2017_00_dokument.pdf_chunk_16"", ""KS_\u017dilina_14Cob_109_2017_00_dokument.pdf_chunk_5"", ""KS_\u017dilina_14Cob_109_2017_00_dokument.pdf_chunk_8"", ""KS_\u017dilina_14Cob_109_2017_00_dokument.pdf_chunk_4"", ""KS_\u017dilina_14Cob_109_2017_00_dokument.pdf_chunk_9""]";[0.016341, 0.016318, 0.01572, 0.014978, 0.014671, 0.014643, 0.01641, 0.015893, 0.015802, 0.015357, 0.015219, 0.015152];0.0155;0.0164;[0.015357, 0.015219];0.0153;[0.016341, 0.016318, 0.01572, 0.014978, 0.014671, 0.014643, 0.015893, 0.015802];0.0155;4;4;PERFECT;1.0;0.1667;0.2;;;;;;;;;;;
hybrid_weighted_a8_top5_w0;KS_Žilina_14Cob_109_2017_00_dokument.pdf;q2_combined;q2_penalty_quotes;5;0;54;8;28.4;"[""KS_\u017dilina_14Cob_109_2017_00_dokument.pdf_chunk_36"", ""KS_\u017dilina_14Cob_109_2017_00_dokument.pdf_chunk_6"", ""KS_\u017dilina_14Cob_109_2017_00_dokument.pdf_chunk_16"", ""KS_\u017dilina_14Cob_109_2017_00_dokument.pdf_chunk_5"", ""KS_\u017dilina_14Cob_109_2017_00_dokument.pdf_chunk_9"", ""KS_\u017dilina_14Cob_109_2017_00_dokument.pdf_chunk_9"", ""KS_\u017dilina_14Cob_109_2017_00_dokument.pdf_chunk_39"", ""KS_\u017dilina_14Cob_109_2017_00_dokument.pdf_chunk_8"", ""KS_\u017dilina_14Cob_109_2017_00_dokument.pdf_chunk_5"", ""KS_\u017dilina_14Cob_109_2017_00_dokument.pdf_chunk_12""]";[0.016393, 0.015675, 0.015643, 0.01564, 0.015274, 0.016667, 0.015643, 0.015246, 0.015165, 0.01475];0.0156;0.0167;[0.01564, 0.015274, 0.015246];0.0154;[0.016393, 0.015675, 0.015643, 0.015643, 0.01475];0.0156;3;3;PERFECT;1.0;0.2;0.375;[0.016393, 0.015675, 0.015643, 0.01564, 0.015274];[0.016667, 0.015643, 0.015246, 0.015165, 0.01475];;;;;;;;;
hybrid_weighted_a8_top5_w0;KS_Žilina_14Cob_109_2017_00_dokument.pdf;q3_combined;q3_moderation_quotes;5;0;54;10;28.8;"[""KS_\u017dilina_14Cob_109_2017_00_dokument.pdf_chunk_16"", ""KS_\u017dilina_14Cob_109_2017_00_dokument.pdf_chunk_36"", ""KS_\u017dilina_14Cob_109_2017_00_dokument.pdf_chunk_5"", ""KS_\u017dilina_14Cob_109_2017_00_dokument.pdf_chunk_15"", ""KS_\u017dilina_14Cob_109_2017_00_dokument.pdf_chunk_37"", ""KS_\u017dilina_14Cob_109_2017_00_dokument.pdf_chunk_37"", ""KS_\u017dilina_14Cob_109_2017_00_dokument.pdf_chunk_35"", ""KS_\u017dilina_14Cob_109_2017_00_dokument.pdf_chunk_6"", ""KS_\u017dilina_14Cob_109_2017_00_dokument.pdf_chunk_4"", ""KS_\u017dilina_14Cob_109_2017_00_dokument.pdf_chunk_13"", ""KS_\u017dilina_14Cob_109_2017_00_dokument.pdf_chunk_15"", ""KS_\u017dilina_14Cob_109_2017_00_dokument.pdf_chunk_37"", ""KS_\u017dilina_14Cob_109_2017_00_dokument.pdf_chunk_13"", ""KS_\u017dilina_14Cob_109_2017_00_dokument.pdf_chunk_5"", ""KS_\u017dilina_14Cob_109_2017_00_dokument.pdf_chunk_19""]";[0.01641, 0.016056, 0.015683, 0.015533, 0.015203, 0.0161, 0.015729, 0.015643, 0.015625, 0.015166, 0.01641, 0.016129, 0.015817, 0.0154, 0.015317];0.0157;0.0164;[0.015683, 0.015643];0.0157;[0.01641, 0.016056, 0.015533, 0.015203, 0.015729, 0.015625, 0.015166, 0.015317];0.0156;5;5;PERFECT;1.0;0.25;0.2;;;[0.01641, 0.016056, 0.015683, 0.015533, 0.015203];[0.0161, 0.015729, 0.015643, 0.015625, 0.015166];[0.01641, 0.016129, 0.015817, 0.0154, 0.015317];;;;;;
hybrid_weighted_a8_top5_w0;KS_Žilina_14Cob_109_2017_00_dokument.pdf;per_call_coverage;;5;0;54;;;;;;;;;;;;;;;;;;;;;;14;42.4;10;28.8;17;50.0
hybrid_weighted_a8_top5_w0;KS_Žilina_14Cob_21_2019_00_dokument.pdf;q1_combined;q1_context_quotes;5;0;76;12;25.0;"[""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_31"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_8"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_9"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_5"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_6"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_24"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_26"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_16"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_6"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_24"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_8"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_23"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_14"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_31"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_4"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_28""]";[0.015833, 0.015743, 0.015556, 0.015554, 0.015403, 0.014788, 0.014663, 0.014505, 0.01619, 0.016078, 0.015712, 0.015278, 0.015043, 0.014788, 0.014777, 0.014757];0.0153;0.0162;[0.015556, 0.015403];0.0155;[0.015833, 0.015743, 0.015554, 0.014788, 0.014663, 0.014505, 0.015278, 0.015043, 0.014777, 0.014757];0.0151;4;4;PERFECT;1.0;0.3333;0.1667;;;;;;;;;;;
hybrid_weighted_a8_top5_w0;KS_Žilina_14Cob_21_2019_00_dokument.pdf;q2_combined;q2_penalty_quotes;5;0;76;7;20.3;"[""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_6"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_16"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_21"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_45"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_18"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_31"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_3"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_6"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_16"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_21""]";[0.015683, 0.015577, 0.015206, 0.015115, 0.015098, 0.016448, 0.016078, 0.015683, 0.014045, 0.0139];0.0153;0.0164;[0.015683, 0.015098];0.0154;[0.015577, 0.015206, 0.015115, 0.016448, 0.016078];0.0157;2;2;PERFECT;1.0;0.3333;0.2857;[0.015683, 0.015577, 0.015206, 0.015115, 0.015098];[0.016448, 0.016078, 0.015683, 0.014045, 0.0139];;;;;;;;;
hybrid_weighted_a8_top5_w0;KS_Žilina_14Cob_21_2019_00_dokument.pdf;q3_combined;q3_moderation_quotes;5;0;76;10;26.5;"[""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_17"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_6"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_18"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_16"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_45"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_16"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_45"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_59"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_19"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_7"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_17"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_45"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_21"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_16"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_20""]";[0.016364, 0.015775, 0.015726, 0.015482, 0.0154, 0.016667, 0.015779, 0.014554, 0.014045, 0.01401, 0.016559, 0.016237, 0.015932, 0.015625, 0.014824];0.0155;0.0167;[0.016364, 0.015726, 0.015482, 0.0154];0.0157;[0.015775, 0.014554, 0.014045, 0.01401, 0.015932, 0.014824];0.0149;5;5;PERFECT;1.0;1.0;0.4;;;[0.016364, 0.015775, 0.015726, 0.015482, 0.0154];[0.016667, 0.015779, 0.014554, 0.014045, 0.01401];[0.016559, 0.016237, 0.015932, 0.015625, 0.014824];;;;;;
hybrid_weighted_a8_top5_w0;KS_Žilina_14Cob_21_2019_00_dokument.pdf;per_call_coverage;;5;0;76;;;;;;;;;;;;;;;;;;;;;;16;36.9;10;26.5;21;46.0
hybrid_weighted_a8_top5_w0;NS_SR_5Obdo_14_2023_00_dokument.pdf;q1_combined;q1_context_quotes;5;0;64;11;22.7;"[""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_14"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_30"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_2"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_3"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_61"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_45"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_20"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_3"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_50"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_59"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_49"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_2"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_10"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_45""]";[0.016232, 0.014753, 0.014607, 0.014192, 0.014188, 0.013662, 0.013628, 0.016145, 0.016032, 0.015965, 0.015675, 0.01557, 0.015166, 0.015125];0.0151;0.0162;[0.014607];0.0146;[0.016232, 0.014753, 0.014192, 0.014188, 0.013662, 0.013628, 0.016032, 0.015965, 0.015675, 0.015166];0.0149;4;4;PERFECT;1.0;0.1429;0.0909;;;;;;;;;;;
hybrid_weighted_a8_top5_w0;NS_SR_5Obdo_14_2023_00_dokument.pdf;q2_combined;q2_penalty_quotes;5;0;64;8;17.5;"[""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_13"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_60"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_45"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_59"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_6"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_20"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_60"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_44"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_3"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_13""]";[0.016667, 0.016028, 0.015893, 0.015515, 0.015485, 0.016318, 0.015357, 0.015062, 0.015047, 0.014928];0.0156;0.0167;[0.016667];0.0167;[0.016028, 0.015893, 0.015515, 0.015485, 0.016318, 0.015062, 0.015047];0.0156;2;2;PERFECT;1.0;1.0;0.125;[0.016667, 0.016028, 0.015893, 0.015515, 0.015485];[0.016318, 0.015357, 0.015062, 0.015047, 0.014928];;;;;;;;;
hybrid_weighted_a8_top5_w0;NS_SR_5Obdo_14_2023_00_dokument.pdf;q3_combined;q3_moderation_quotes;5;0;64;8;16.8;"[""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_60"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_6"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_59"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_53"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_13"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_62"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_60"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_8"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_19"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_59"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_60"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_19"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_13"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_53"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_59""]";[0.015977, 0.015888, 0.015726, 0.015433, 0.013333, 0.015296, 0.014245, 0.013796, 0.013333, 0.013115, 0.016448, 0.01615, 0.015675, 0.015586, 0.015166];0.015;0.0164;[0.015977, 0.015888, 0.015433, 0.013333];0.0152;[0.015726, 0.015296, 0.013796, 0.013333];0.0145;5;5;PERFECT;1.0;1.0;0.5;;;[0.015977, 0.015888, 0.015726, 0.015433, 0.013333];[0.015296, 0.014245, 0.013796, 0.013333, 0.013115];[0.016448, 0.01615, 0.015675, 0.015586, 0.015166];;;;;;
hybrid_weighted_a8_top5_w0;NS_SR_5Obdo_14_2023_00_dokument.pdf;per_call_coverage;;5;0;64;;;;;;;;;;;;;;;;;;;;;;15;33.5;8;16.8;19;40.4
hybrid_weighted_a8_top5_w0;KS_Košice_4Cob_116_2023_00_dokument.pdf;q1_combined;q1_context_quotes;5;0;44;9;38.4;"[""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_33"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_38"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_28"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_9"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_27"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_38"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_13"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_15"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_3"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_1""]";[0.016028, 0.015854, 0.015597, 0.015385, 0.014762, 0.016364, 0.016192, 0.015726, 0.015515, 0.015482];0.0157;0.0164;[0.015482];0.0155;[0.016028, 0.015854, 0.015597, 0.015385, 0.014762, 0.016192, 0.015726, 0.015515];0.0156;4;1;PARTIAL;0.25;0.1429;0.1111;;;;;;;;;;;
hybrid_weighted_a8_top5_w0;KS_Košice_4Cob_116_2023_00_dokument.pdf;q2_combined;q2_penalty_quotes;5;0;44;8;34.9;"[""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_39"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_13"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_3"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_10"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_9"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_28"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_10"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_0"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_5"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_3""]";[0.016036, 0.015893, 0.015515, 0.015047, 0.01489, 0.016232, 0.016192, 0.015873, 0.015779, 0.014938];0.0156;0.0162;[0.015515, 0.01489];0.0152;[0.016036, 0.015893, 0.015047, 0.016232, 0.015873, 0.015779];0.0158;3;2;PARTIAL;0.6667;0.1667;0.25;[0.016036, 0.015893, 0.015515, 0.015047, 0.01489];[0.016232, 0.016192, 0.015873, 0.015779, 0.014938];;;;;;;;;
